Hero_id,Bg_Line1,Bg_Line2,Bg_Line3,Bg_Line4,Bg_Line5,Bg_Line6,Bg_Line7,Bg_Line8,Bg_Line9,Bg_Line10,Bg_Line11,Bg_Line12,Bg_Line13,Bg_Line14,Bg_Line15,Bg_Line16,Bg_Line17,Bg_Line18,Bg_Line1_en,Bg_Line2_en,Bg_Line3_en,Bg_Line4_en,Bg_Line5_en,Bg_Line6_en,Bg_Line7_en,Bg_Line8_en,Bg_Line9_en,Bg_Line10_en,Bg_Line11_en,Bg_Line12_en
77,{佐伊站在月光下，手中的刀泛着冷光。她望着远处的山峦，心中却不再平静。自从与须佐真希一战，她的内心仿佛被什么触动，再也无法回到从前那种冷酷无情的状态。},{某天夜里，佐伊在一座小镇的酒馆中听到了关于须佐真希的传闻。据说，她正在追捕一群盗匪，这些盗匪专门袭击偏远村庄，抢夺财物，伤害无辜。佐伊放下酒杯，眼中闪过一丝复杂的神色。},"{她决定前往传闻中的村庄。当她赶到时，正看到须佐真希独自一人与数十名盗匪对峙。妖刀""彼岸""在她手中散发出炽烈的红光，仿佛在回应主人的意志。佐伊没有犹豫，拔出刀，悄无声息地加入了战斗。}","{战斗结束后，须佐真希看着佐伊，微微一笑：""没想到会在这里见到你。""佐伊收起刀，淡淡道：""只是路过。""月光下，两人的影子拉得很长，仿佛在诉说着某种默契。}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zoe stood under the moonlight, her blade gleaming coldly in her hand. She gazed at the distant mountains, but her heart was no longer at peace. Ever since the battle with SusaMaki, something within her seemed to have been stirred, and she could no longer return to her former state of cold indifference.","One night, Zoe heard rumors about SusaMaki in a small town's tavern. It was said that she was hunting a group of bandits who specialized in attacking remote villages, looting property, and harming the innocent. Zoe put down her glass, a complex expression flashing in her eyes.","She decided to head to the rumored village. When she arrived, she saw SusaMaki standing alone against dozens of bandits. The demon sword ""Higan"" in her hand emitted a fierce red light, as if responding to its master's will. Without hesitation, Zoe drew her blade and silently joined the fight.","After the battle, SusaMaki looked at Zoe and smiled slightly. ""I didn't expect to see you here."" Zoe sheathed her blade and said indifferently, ""Just passing by."" Under the moonlight, their shadows stretched long, as if speaking of some unspoken understanding.",,,,,,,,
78,{长大后的达菲选择了加入米娅的军团，她希望世间的生存环境好一点，让这些小孩子永远快乐下去。},{达菲站在军团的训练场上，听见远处传来孩童的嬉闹声，她皱了皱眉。自从加入米娅的军团，她已经很久没有回家，也很久没见到那个总是粘着她的小尾巴——达比。},"{一天，军团接到护送难民的任务。达菲在人群中忙碌，突然听到熟悉的声音：""姐姐！""她转身，看到达比朝她跑来，脸上带着兴奋的笑容。""我加入了医疗队，""达比骄傲地说，""我想像姐姐一样，帮助需要帮助的人。""}",{达菲愣住了。记忆中那个总是粘着她的小女孩，如今已经长大，有了自己的理想。她看着达比忙碌的身影，心中涌起一股暖流。},0,0,0,0,0,0,0,0,0,0,0,0,0,0,"When she grew up, Duffy chose to join Mia's legion. She hoped that the living environment in the world could be better, so that these children could always be happy.","Duffy stood on the training ground of the legion. Hearing the laughter and playing of children in the distance, she frowned. Since joining Mia's legion, she hadn't been home for a long time, and she also hadn't seen that little tail who was always clinging to her, Darby, for a long time.","One day, the legion received a mission to escort refugees. Duffy was busy among the crowd when she suddenly heard a familiar voice: ""Sister!"" She turned around and saw Darby running towards her with an excited smile on her face. ""I joined the medical team,"" Darby said proudly. ""I want to be like you, sister, and help those in need.""","Duffy was stunned. The little girl who used to always cling to her in her memory had now grown up and had her own dreams. She watched Darby's busy figure, and a warm current welled up in her heart.",,,,,,,,
79,"{伊丽丝决定不再沉默。她开始以自己的方式影响族群，用行动证明赤精灵的高贵并非虚名。
她在森林深处建立了一处静谧的居所，邀请那些愿意追随她的赤精灵前来修行。}",{她教导他们如何倾听自然的声音，如何克制内心的欲望，如何在宁静中寻找真正的力量。她的居所逐渐成为一片净土，吸引了许多对现状感到迷茫的赤精灵。},{他们开始更加注重自身的修养和品行，努力克制自己的本能和天性。森林中的生灵也感受到了这种变化，它们不再畏惧赤精灵，而是以友善的目光注视着这些逐渐觉醒的高等生物。},{最终，伊丽丝的坚持得到了回报。赤精灵族群在她的引领下焕然一新，他们不再是欲望的奴隶，而是自然的守护者。},0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Iris decided not to remain silent any longer. She began to influence her clan in her own way, proving with her actions that the nobility of the Red Elves was not in vain. She built a quiet dwelling deep in the forest and invited those Red Elves who were willing to follow her to come and practice.","She taught them how to listen to the voice of nature, how to restrain their inner desires, and how to seek true power in tranquility. Her dwelling gradually became a pure land, attracting many Red Elves who were confused about the current situation.","They began to pay more attention to their self - cultivation and moral conduct, striving to restrain their instincts and natural tendencies. The creatures in the forest also felt this change. They no longer feared the Red Elves but instead regarded these gradually awakening superior beings with friendly eyes.","Finally, Iris' perseverance paid off. Under her leadership, the Red Elf clan took on a new look. They were no longer slaves to their desires but guardians of nature.",,,,,,,,
80,{成年的达比不再是达菲的小尾巴，但她依旧追随着达菲的脚步，以姐姐为目标不断努力，最终成为了和姐姐一样优秀的存在。},{现在，达比找到了自己的价值。她与达菲一起在米娅的带领下，肩负着守护兽人族安危的重任。她们在冰雪之境中巡逻，与蛮族和魔物展开激烈的战斗。},{尽管前路充满艰辛和挑战，但达比从未退缩。她知道，只有通过自己的努力，才能保护那些无辜的生命，让兽人族在这个危险的世界中得以生存和繁衍。},{她与达菲用行动证明，即使在最艰难的环境中，只要心中有信念和爱，就一定能够找到生存的希望和力量。},0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The grown-up Darby is no longer Duffy's little shadow, but she still follows in Duffy's footsteps. Taking her elder sister as a goal, she keeps working hard and eventually becomes as excellent as her sister.","Now, Darby has found her own value. Together with Duffy, under the leadership of Mia, they bear the heavy responsibility of safeguarding the safety of the Orc tribe. They patrol in the Realm of Ice and Snow and engage in fierce battles with barbarians and monsters.","Although the road ahead is full of hardships and challenges, Darby has never flinched. She knows that only through her own efforts can she protect those innocent lives and enable the Orc tribe to survive and thrive in this dangerous world.","She and Duffy have proven with their actions that even in the most difficult circumstances, as long as there is faith and love in one's heart, one will surely be able to find the hope and strength to survive.",,,,,,,,
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
84,"{万物复苏的春总让人不愿醒来，当梦可可再一次关掉闹钟时，老师已经在点名册上将她的名字重重地画了把叉。
“梦可可同学，这已经是你这星期第四次迟到了，我们这星期可就上了四天课啊。”
“对……对不起，哈蕾娜老师，我不是故意的。”说完，梦可可揉下眼睛，又忍不住打了个哈欠，她也不知道自己怎么了，总觉得身体很累很困，明明自己已经睡了好久好久。}","{今晚，梦可可决心不让自己睡得太熟，争取在这星期结束前早起一次。
或许是心理暗示起了作用，这一次她清晰地看见了自己的梦，梦里的世界光怪陆离，一会儿是情侣相约花好月圆，一会儿是恶兽追赶危在旦夕，她好像，去到了别人的梦里。}","{不出意外地，第二天她又迟到了。
当她把昨晚发生的一切告诉哈蕾娜老师时，哈蕾娜却大喜过望，如果小姑娘没有撒谎的话，这或许是高级光明魔法之一——“眠”的初期反应。}",{终于，在哈蕾娜的魔鬼训练下，梦可可逐渐掌握了入睡和清醒的方法，有时候她甚至觉得，醒着比睡觉轻松多了。},0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The rejuvenating spring always makes people reluctant to wake up. When Monccoco turned off her alarm clock once again, the teacher had already marked her name with a big cross on the attendance sheet.
""Monccoco, this is already the fourth time you've been late this week, and we've only had four days of classes.""
""I'm... I'm sorry, Teacher Halena, I didn't mean to."" After speaking, Monccoco rubbed her eyes and couldn't help but yawn. She didn't know what was wrong with her—she felt so tired and sleepy, even though she had already slept for a long, long time.","Tonight, Monccoco is determined not to sleep too deeply, aiming to wake up early at least once before the week ends.
Perhaps the psychological suggestion worked, as this time she clearly saw her own dream. The world in the dream was bizarre and surreal—one moment, lovers were meeting under a beautiful moon, and the next, she was being chased by a ferocious beast, teetering on the edge of danger. It felt as if she had entered someone else's dream.","Unsurprisingly, she was late again the next day.
When she told Teacher Halena everything that had happened the previous night, Halena was overjoyed. If the girl wasn't lying, this might be the initial reaction of one of the advanced light magics—""Sleep.""","Finally, under Halena's intense training, Monccoco gradually mastered the methods of falling asleep and waking up. Sometimes she even felt that staying awake was much easier than sleeping.",,,,,,,,
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
86,"{“阿古丽娅！你看见我的头绳了吗！它刚刚还在桌子上！”
阿古丽娅半睁半眯着眼睛，带着点刚起床的鼻音说道：“不就在你手腕上吗？”
希娜伽沉默两秒，说：“对哦。”}",{类似这样的事情几乎每天都在发生，希娜伽的烂记性常常让圣骑士团的其他成员为之抓狂，因此每次执行任务前，罗兰总会多嘱咐她两句，以确保她没有忘记任何细节。},{然而一旦进入工作状态，希娜伽便仿佛换了个人。凌厉不可接近的气场，干净利落的出招，无疑是在向世人证明她圣骑士团第四骑士超群的实力。},"{近日，希娜伽接到了圣女发布的新任务——保护新来的城主大人。
虽然不知道那个人有什么独特的地方，但她一定会拼上性命完成自己接到的每一个任务。}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""Aguria! Have you seen my hair tie? It was just on the table!""
Aguria, half-awake and squinting, said with a nasal tone from just waking up, ""Isn't it on your wrist?""
Synaga paused for two seconds, then said, ""Oh, right.""","Similar incidents happen almost every day. Synaga's terrible memory often drives the other members of the Holy Knights crazy, so before every mission, Roland always reminds her a few extra times to make sure she hasn't forgotten any details.","However, once she enters work mode, Synaga seems like a completely different person. Her sharp, unapproachable aura and precise, decisive moves undoubtedly prove to the world her exceptional strength as the fourth knight of the Holy Knights.","Recently, Synaga received a new mission issued by Saintess Shin - to protect the newly arrived city lord. Although she doesn't know what's so special about that person, she will definitely risk her life to complete every mission she receives.",,,,,,,,
