plotId,chapter,bgnum,characterList,speaker,content,content_en
212,4,10,-1_37,37,{因为你是我的变数，是我亲自命名的唯一存在。第一次相遇时，你自称城主，我便沿用了这个称呼。它贯穿你的一生，标记着我们的关系。},"""Because you are my variable, the only existence I have personally named. At our first meeting, you called yourself the Lord, so I adopted that title. It has threaded through your entire life, marking our connection."""
213,4,10,-1_37,-1,{关系？我们之间是什么关系？},"""Connection? What is our relationship?"""
214,4,10,-1_37,37,{我是你的见证者，你是我漫长岁月中永恒的陪伴。我厌恶孤单，而你是我对抗孤独的常数。},"""I am your witness, and you are my eternal companion in these long years. I despise solitude, and you are my constant against loneliness."""
215,4,10,-1_37,-1,{常数？所以……无论我从哪个时间点来，你都会在这里？},"""Constant? So... no matter which point in time I come from, you will be here?"""
216,4,10,-1_37,37,{是的。无论你何时迷失，我都会在此等待，就像今天这样。这是我们的约定。},"""Yes. Whenever you are lost, I will be here waiting, just like today. It is our promise."""
217,4,10,-1_37,0,{你沉默片刻，内心的困惑并未完全消散，但对方的语气有种不容置疑的平静},"You fell silent for a moment. The confusion in your heart hadn't completely dissipated, but there was an undeniable calmness in the other's tone."
218,4,10,-1_37,-1,{那现在，我该做什么？},"""What should I do now?"""
219,4,10,-1_37,37,{回到城池，继续你的旅程。记忆会慢慢恢复。如果暂时想不起来，也无妨。我会一直在这里，当你需要时，出现提醒。},"""Return to the city. Continue your journey. Memories will slowly return. If you cannot recall for now, it is fine. I will always be here. When you need it, I will appear to remind you."""
220,4,10,-1_37,-1,{提醒我是城主……这个称呼，现在感觉……有些重量了。},"""Remind me that I am the Lord... This title feels... somewhat weighty now."""
221,4,10,-1_37,37,{因为它本就是你的，从始至终。记住，荒和城主，是时空中的唯一。},"""Because it has always been yours, from beginning to end. Remember, Susabi and the Lord are a singularity across time and space."""
222,4,10,-1_37,-1,{唯一……我会记住的。再见，荒。},"""Singularity... I will remember. Goodbye, Susabi."""
223,4,10,-1_37,37,{再见，城主。直到下次相遇。},"""Goodbye, Lord. Until we meet again."""
224,4,10,0,0,{你转身离开森林，步伐不再像来时那般迷茫，虽然仍有无数疑问，但心中似乎多了某种坚定的东西。},"You turned and left the forest. Your steps were no longer as lost as when you arrived. Though countless questions remained, it seemed something firm had taken root in your heart."
225,4,10,37,0,{月光下，荒望着你的背影，轻声自语。},"Under the moonlight, Susabi watched your retreating figure and whispered to herself."
226,4,10,37,37,{又一次开始，但愿这次你能早些记起。},"""Another beginning. I hope you remember sooner this time."""
227,4,10,0,0,{或许},Perhaps...
228,5,6,-1_52,0,{几日后，你在达菲的引导下，漫步于城东区的街道上，开始体察民情},"A few days later, guided by Duffy, you strolled through the streets of the city's eastern district, beginning to observe the lives of the people."
229,5,6,-1_52,-1,{达菲，今天我们要多看看商户们的生活。},"Duffy, today we should observe more of the merchants' daily lives."
230,5,6,-1_52,0,{达菲点头示意，你独自走进诗嘉古尔的面包坊},"Duffy nodded in acknowledgment, and you entered Skagull's Bakery alone."
231,5,3,-1_15,15,{欢迎光临，城主大人！今天怎么有空来小店？},"Welcome, Lord! What brings you to our humble shop today?"
232,5,3,-1_15,-1,{我来了解一下城中的日常，听说你的面包很受欢迎。},I'm here to understand the daily life in the city. I heard your bread is very popular.
233,5,3,-1_15,15,{您太客气了。请尝尝我刚出炉的新品杏仁饼。},"You flatter me. Please, try my freshly baked almond cookies."
234,5,3,-1_15,-1,{嗯，味道真不错！香甜松软。},"Hmm, truly delicious! Sweet and fluffy."
235,5,3,-1_15,15,{这是用本地蜂蜜特制的，希望能合您的口味。},They're specially made with local honey. I hope they suit your taste.
236,5,3,-1_15,-1,{确实很棒。我最近在学治理城市，想多听听大家的意见。},They certainly do. I've been learning about city governance lately and want to hear more opinions from everyone.
237,5,3,-1_15,15,{城主大人有心了，平民百姓的生活其实很简单。},"It's thoughtful of you, Lord. The lives of common folk are actually quite simple."
238,5,3,-1_15,-1,{说说看，你们平时有什么烦恼吗？},"Tell me, what concerns do you usually have?"
239,5,3,-1_15,15,{主要是物价波动，但大家都很努力。},"Mainly price fluctuations, but everyone is working hard."
240,5,3,-1_15,-1,{我会注意的。你的面包坊每天都很忙吧？},I'll keep that in mind. Your bakery must be very busy every day.
241,5,3,-1_15,15,{是的，清晨就开始烘烤，顾客络绎不绝。},"Yes, we start baking at dawn, and customers come in a steady stream."
242,5,3,-1_15,-1,{我看到橱窗里的可颂很诱人，你怎么保持品质？},The croissants in the display look tempting. How do you maintain such quality?
243,5,3,-1_15,15,{用心就好，我喜欢烹饪，每个细节都精心处理。},Just put your heart into it. I love cooking and handle every detail with care.
244,5,3,-1_15,-1,{这种热情很难得。城中还有其他热门地方吗？},Such passion is rare. Are there other popular spots in the city?
245,5,3,-1_15,15,{说到热门，乌托里餐厅最近格外火红呢。},"Speaking of popular, Utopia Restaurant has been exceptionally lively recently."
246,5,3,-1_15,-1,{乌托里餐厅？我听说过，是那个调酒师雅雅的地方吧？},Utopia Restaurant? I've heard of it. Is that the place with the mixologist Yaya?
247,5,3,-1_15,15,{对，雅雅的鸡尾酒很有名，晚上总是人满为患。},"Yes, Yaya's cocktails are famous. It's always packed in the evenings."
248,5,3,-1_15,-1,{为什么这么受欢迎？是因为酒水特别吗？},Why is it so popular? Is it because the drinks are special?
249,5,3,-1_15,15,{部分原因吧，但更多是氛围好，适合各种人聚会。},"That's part of it, but more so because the atmosphere is great, suitable for all kinds of gatherings."
250,5,3,-1_15,-1,{听起来很有趣。我该去看看，体察一下夜生活。},Sounds interesting. I should visit to get a feel for the nightlife.
251,5,3,-1_15,15,{城主大人若去，记得点他们的特调，很有特色。},"If you go, Lord, remember to try their signature cocktails. They're quite unique."
252,5,3,-1_15,-1,{好建议。乌托里餐厅有什么特别事件吗？},Good suggestion. Any notable incidents at Utopia Restaurant?
253,5,3,-1_15,15,{听说经常有贵族和商人光顾，聊天很热闹。},I've heard nobles and merchants frequent the place. The conversations are always lively.
254,5,3,-1_15,-1,{那可能能听到不少民间声音。你怎么知道的？},That might be a good source for hearing public sentiment. How do you know this?
255,5,3,-1_15,15,{我常给餐厅供应面包，所以略知一二。},"I regularly supply bread to the restaurant, so I know a little."
256,5,3,-1_15,-1,{原来如此。你的面包也送到那里？},I see. Your bread is delivered there too?
257,5,3,-1_15,15,{是的，每周都送，乌托里是我们的老客户。},"Yes, weekly. Utopia is one of our regular clients."
258,5,3,-1_15,-1,{这倒是个好渠道，连接了不同商户。},"That's a good channel, connecting different businesses."
259,5,3,-1_15,15,{没错，城市就是这样交织在一起的。},Exactly. That's how a city is woven together.
260,5,3,-1_15,-1,{诗嘉古尔，你觉得治理城市最关键是什么？},"Skagull, what do you think is the most crucial part of governing a city?"
261,5,3,-1_15,15,{我认为是倾听，像您今天这样走近大家。},"I believe it's listening, just like you're doing today by getting close to everyone."
262,5,3,-1_15,-1,{谢谢你的直言。乌托里餐厅有什么负面传闻吗？},Thank you for your candid words. Any negative rumors about Utopia Restaurant?
263,5,3,-1_15,15,{没什么大问题，只是偶尔有醉客，但雅雅处理得很好。},"No major issues. Occasionally there are rowdy drunks, but Yaya handles them well."
264,5,3,-1_15,-1,{雅雅是个能干的调酒师吧？我该见见她。},"Yaya is a capable mixologist, then? I should meet her."
265,5,3,-1_15,15,{她确实厉害，能调和各种关系。},"She is indeed remarkable, adept at balancing all sorts of relationships."
266,5,3,-1_15,-1,{就像你调和面粉一样，都需要技巧。},Just like you balance your ingredients. Both require skill.
267,5,3,-1_15,15,{您比喻得真妙。治理城市也像烘焙，要耐心。},"What a wonderful analogy, Lord. Governing a city is also like baking, requiring patience."
268,5,3,-1_15,-1,{是啊，火候很重要。乌托里餐厅的营业时间呢？},"Yes, timing is crucial. What are Utopia Restaurant's operating hours?"
269,5,3,-1_15,15,{通常傍晚到深夜，城主大人如果想体察，晚上去最好。},"Usually from evening until late night. It would be best if you visited in the evening, Lord."
270,5,3,-1_15,-1,{我会安排的。诗嘉古尔，你平时去那里吗？},"I'll arrange that. Skagull, do you go there often?"
271,5,3,-1_15,15,{偶尔去坐坐，尝尝新酒，放松一下。},"Occasionally, to try new drinks and relax."
272,5,3,-1_15,-1,{听起来很惬意。城中还有什么其他热点？},Sounds pleasant. Any other hotspots in the city?
273,5,3,-1_15,15,{乌托里算是顶流了，但市场区也有不少好地方。},"Utopia is probably the top spot, but the market district has many good places too."
274,5,3,-1_15,-1,{我得多走走。诗嘉古尔，你的新品还有什么？},"I need to explore more. Skagull, what other new items do you have?"
275,5,3,-1_15,15,{有姜饼和蜂蜜蛋糕，您要再试试吗？},There are gingerbread cookies and honey cake. Would you like to try them?
276,5,3,-1_15,-1,{好啊，我都尝尝。乌托里餐厅的饮食怎么样？},"Sure, I'll try them all. How's the food at Utopia Restaurant?"
277,5,3,-1_15,15,{酒水为主，但搭配的小吃也不错，有些用我的面包。},"They focus on drinks, but the accompanying snacks are also good. Some use my bread."
278,5,3,-1_15,-1,{这合作很默契。诗嘉古尔，你建议我怎么改善城市？},"That's seamless collaboration. Skagull, what suggestions do you have for improving the city?"
279,5,3,-1_15,15,{保持这种走访就好，大家会感受到关怀。},Just keep up these visits. Everyone will feel cared for.
280,5,3,-1_15,-1,{谢谢。乌托里餐厅有没有什么独特之处？},Thank you. Is there anything else unique about Utopia Restaurant?
281,5,3,-1_15,15,{它的装饰别致，常有音乐表演，吸引年轻人。},"Its décor is distinctive, and they often have live music performances, which attract young people."
282,5,3,-1_15,-1,{那可能代表城市活力。我该多支持这种地方。},That likely represents the city's vitality. I should support such places more.
283,5,3,-1_15,15,{城主大人明智。乌托里最近还推出了新酒单。},"Wise decision, Lord. Utopia recently introduced a new cocktail menu."
284,5,3,-1_15,-1,{哦？什么新酒单？},Oh? What's on the new menu?
