Simplified_Text,Traditional_Text,English_Text,Japanese_Text,Korean_Text
触及魔法极点后费伊能做到什么？,觸及魔法極點後費伊能做到什麼？,What can Faye achieve after touching the pinnacle of magic?,魔法の極点に達した後、フェイには何ができるようになりましたか？,"마법의 극점에 도달한 후, 페이는 무엇을 할 수 있게 되었습니까?"
创造新魔法,創造新魔法,Creating new magic,新しい魔法を創造する,새로운 마법을 창조한다
稍微改动规则,稍微改動規則,Slightly altering the rules,規則を少し変える,규칙을 조금 바꾼다
完全掌控世界,完全掌控世界,Completely controlling the world,世界を完全に掌握する,세상을 완전히 장악한다
永生不死,永生不死,Immortality,不死身になる,불멸하게 된다
费伊的最强魔法作用范围多大？,費伊的最強魔法作用範圍多大？,What is the range of Faye's strongest magic?,フェイの最強の魔法の有効範囲はどのくらいですか？,페이의 가장 강력한 마법의 영향 범위는 어느 정도입니까?
整座城市,整座城市,The entire city,都市全体,도시 전체
整个国家,整個國家,The entire country,国全体,나라 전체
整个世界,整個世界,The entire world,世界全体,세계 전체
整个宇宙,整個宇宙,The entire universe,宇宙全体,우주 전체
人们高呼什么赞颂费伊？,人們高呼什麼讚頌費伊？,What do people chant to praise Faye?,人々はフェイを称えて何と叫びましたか？,사람들은 페이를 찬양하며 무엇을 외쳤습니까?
伟大法师,偉大法師,Great Mage,偉大なる魔法使い,위대한 마법사
世界拯救者,世界拯救者,Savior of the World,世界の救世主,세상의 구원자
法神之名,法神之名,The name of the God of Magic,法神の御名,법신의 이름
万能神明,萬能神明,Almighty Deity,全能の神,전능한 신
为什么雅雅能将乌里托餐厅一直经营下去？,為什麼雅雅能將烏里托餐廳一直經營下去？,Why can Yaya keep the Ulito Restaurant operating continuously?,なぜヤヤはウリトレストランを経営し続けられるのですか？,왜 야야는 울리토 레스토랑을 계속 운영할 수 있습니까?
价格便宜,價格便宜,Low prices,価格が安い,가격이 싸다
生意兴隆,生意興隆,Thriving business,商売が繁盛している,장사가 번창한다
经营有方,經營有方,Skilled management,経営が巧みだから,경영이 능숙하다
与城主有关,與城主有關,Related to the Lord,城主と関係がある,성주와 관련이 있다
雅雅经营的乌里托餐厅位于城市什么位置？,雅雅經營的烏里托餐廳位於城市什麼位置？,Where is Yaya's Ulito Restaurant located in the city?,ヤヤが経営するウリトレストランは都市のどこにありますか？,야야가 운영하는 울리토 레스토랑은 도시의 어디에 있습니까?
郊区,郊區,Suburbs,郊外,교외
城市中心,城市中心,City center,都市の中心,도시 중심
港口,港口,Harbor,港,항구
森林,森林,Forest,森,숲
雅雅的乌里托餐厅对城主有什么价值？,雅雅的烏里托餐廳對城主有什麼價值？,What value does Yaya's Ulito Restaurant have for the Lord?,ヤヤのウリトレストランは城主にとってどのような価値がありますか？,야야의 울리토 레스토랑은 성주에게 어떤 가치가 있습니까?
打探消息,打探消息,Gathering information,情報収集,정보 수집
提供收入,提供收入,Providing income,収入源,수입원
招待贵宾,招待貴賓,Entertaining guests,貴賓の接待,귀빈 접대
储存物资,儲存物資,Storing supplies,物資の保管,물자 보관
雅雅去其他城市探听情报时会换上什么？,雅雅去其他城市探聽情報時會換上什麼？,What does Yaya change into when going to other cities to gather intelligence?,ヤヤは他の都市へ情報を探りに行く時、何に着替えますか？,야야는 다른 도시로 정보를 탐지하러 갈 때 무엇으로 갈아입습니까?
便服,便服,Casual clothes,普段着,평상복
礼服,宴會禮服,Banquet dress,パーティードレス,연회 예복
夜行衣,夜行衣,Night attire,夜行衣,야간 복장
平民装束,平民裝束,Commoner's clothing,平民の装い,평민 복장
雅雅去参加的宴会通常在什么时候举行？,雅雅去參加的宴會通常在什麼時候舉行？,When are the banquets Yaya attends usually held?,ヤヤが参加するパーティーは通常いつ開催されますか？,야야가 참석하는 연회는 보통 언제 열립니까?
白天,白天,Daytime,昼間,낮
黄昏,黃昏,Dusk,夕暮れ,황혼
夜晚,夜晚,Night,夜,밤
清晨,清晨,Early morning,早朝,이른 아침
雅雅去参加宴会所佩戴的的华丽配饰实际上是什么？,雅雅去參加宴會所佩戴的華麗配飾實際上是什麼？,What are the gorgeous accessories Yaya wears to banquets actually?,ヤヤがパーティーで身に着けている華やかな裝飾品は実際には何ですか？,야야가 연회에서 착용하는 화려한 장신구는 실제로 무엇입니까?
昂贵真品,昂貴真品,Expensive genuine items,高価な本物,비싼 정품
劣质仿造品,劣質仿造品,Cheap imitations,粗悪な模造品,저질 모조품
魔法道具,魔法道具,Magical artifacts,魔法の道具,마법 도구
城主赏赐,城主賞賜,Gifts from the Lord,城主からの賜り物,성주의 하사품
雅雅去参加宴会佩戴的仿造配饰需要多少钱购买？,雅雅去參加宴會佩戴的仿造配飾需要多少錢購買？,How much do the imitation accessories Yaya wears to banquets cost?,ヤヤがパーティーで身に着ける模造の裝飾品はいくらで買えますか？,야야가 연회에서 착용하는 모조 장신구는 얼마에 살 수 있습니까?
几个银币,幾個銀幣,A few silver coins,数枚の銀貨,은화 몇 닢
几个金币,幾個金幣,A few gold coins,数枚の金貨,금화 몇 닢
免费赠送,免費贈送,Free,無料,무료
几个铜币,幾個銅幣,A few copper coins,数枚の銅貨,동전 몇 닢
雅雅作为餐厅老板，经营所得主要给谁？,雅雅作為餐廳老闆，經營所得主要給誰？,"As the restaurant owner, who does Yaya give most of her operating income to?",レストランのオーナーであるヤヤは、経営で得た収入のほとんどを誰に渡しますか？,레스토랑 주인인 야야는 운영 수익의 대부분을 누구에게 줍니까?
员工,員工,Employees,従業員,직원
慈善机构,慈善機構,Charities,慈善団体,자선 단체
雅雅的真实经济状况如何？,雅雅的真實經濟狀況如何？,What is Yaya's real financial situation?,ヤヤの実際の経済狀況はどうですか？,야야의 실제 경제 상황은 어떻습니까?
很穷,很窮,Very poor,とても貧しい,매우 가난하다
富有,富有,Wealthy,裕福,부유하다
一般,一般,Average,普通,보통이다
负债,負債,In debt,借金がある,빚이 있다
雅雅为什么害怕贫穷？,雅雅為什麼害怕貧窮？,Why is Yaya afraid of poverty?,ヤヤが貧しさを恐れる理由は何ですか？,야야는 왜 가난을 두려워합니까?
天生胆小,天生膽小,Naturally timid,生まれつき臆病だから,타고난 소심함 때문에
穷久了,窮久了,Having been poor for a long time,長く貧しかったから,오랫동안 가난해서
要养家,要養家,Need to support her family,家族を養わなければならないから,가족을 부양해야 해서
城主要求,城主要求,Required by the Lord,城主の要求だから,성주의 요구 때문에
雅雅贫穷的主要原因是什么？,雅雅貧窮的主要原因是什麼？,What is the main reason for Yaya's poverty?,ヤヤが貧しい主な理由は何ですか？,야야가 가난한 주된 이유는 무엇입니까?
被城主剥削,被城主剝削,Exploited by the Lord,城主に搾取されている,성주에게 착취당해서
把钱捐出去,把錢捐出去,Donating money,お金を寄付している,돈을 기부해서
经营不善,經營不善,Poor management,経営がうまくいっていない,경영이 잘 안 되어서
挥霍无度,揮霍無度,Extravagant spending,浪費している,낭비해서
城主日记中如何祝福雅雅？,城主日記中如何祝福雅雅？,How does the Lord's diary bless Yaya?,城主の日記にはヤヤへのどんな祝福が記されていますか？,성주의 일기에는 야야에 대한 어떤 축복이 기록되어 있습니까?
工作顺利,工作順利,Smooth work,仕事が順調でありますように,일이 순조롭기를
永远美丽,永遠美麗,Eternal beauty,永遠に美しくありますように,영원히 아름답기를
财富自由,財富自由,Financial freedom,財産が自由になりますように,재산 자유를
天天开心,天天開心,Happiness every day,毎日幸せでありますように,매일매일 행복하기를
